-29.41995, 39.2266,1068.92485
-19.6133, -19.6133,1137.5714
39.2266, -68.64655,970.85835
19.6133, 58.8399,961.0517
0.0, 19.6133,980.665
19.6133, -9.80665,980.665
9.80665, 0.0,1000.2783
19.6133, -49.03325,1000.2783
9.80665, -117.6798,1000.2783
29.41995, -88.25985,1029.69825
19.6133, -147.09975,1010.08495
19.6133, -156.9064,961.0517
9.80665, -78.4532,1000.2783
9.80665, -88.25985,1000.2783
29.41995, -78.4532,1010.08495
9.80665, -127.48645,961.0517
29.41995, -127.48645,961.0517
29.41995, -88.25985,961.0517
39.2266, -49.03325,980.665
49.03325, -68.64655,980.665
49.03325, -88.25985,970.85835
39.2266, -88.25985,1019.8916
68.64655, -88.25985,1000.2783
39.2266, -127.48645,970.85835
78.4532, -68.64655,1000.2783
68.64655, -58.8399,961.0517
78.4532, -68.64655,941.4384
78.4532, -78.4532,951.24505
68.64655, -68.64655,931.63175
58.8399, -68.64655,941.4384
78.4532, -58.8399,990.47165
98.0665, -58.8399,1039.5049
107.87315, -19.6133,1088.53815
107.87315, 9.80665,1117.9581
117.6798, -9.80665,1127.76475
127.48645, -29.41995,1127.76475
127.48645, -29.41995,1068.92485
107.87315, -49.03325,1029.69825
78.4532, -58.8399,961.0517
88.25985, -29.41995,951.24505
88.25985, 0.0,990.47165
88.25985, 0.0,941.4384
68.64655, 49.03325,980.665
88.25985, 19.6133,970.85835
88.25985, -9.80665,902.2118
88.25985, 19.6133,921.8251
107.87315, -29.41995,921.8251
117.6798, -19.6133,912.01845
117.6798, 0.0,921.8251
127.48645, 9.80665,970.85835
166.71305, -68.64655,931.63175
127.48645, 0.0,1029.69825
147.09975, -29.41995,961.0517
147.09975, -58.8399,951.24505
147.09975, 0.0,980.665
117.6798, 0.0,990.47165
147.09975, 9.80665,990.47165
166.71305, -29.41995,980.665
156.9064, -29.41995,961.0517
137.2931, -9.80665,912.01845
137.2931, -29.41995,902.2118
137.2931, -29.41995,892.40515
127.48645, -29.41995,892.40515
137.2931, -58.8399,921.8251
147.09975, -58.8399,941.4384
156.9064, -58.8399,970.85835
137.2931, -68.64655,980.665
137.2931, -29.41995,961.0517
137.2931, -9.80665,980.665
127.48645, 9.80665,980.665
137.2931, 39.2266,1019.8916
127.48645, 9.80665,990.47165
117.6798, 9.80665,941.4384
127.48645, -9.80665,912.01845
117.6798, -78.4532,882.5985
117.6798, -98.0665,902.2118
107.87315, -78.4532,912.01845
88.25985, -39.2266,990.47165
88.25985, -19.6133,1019.8916
58.8399, -19.6133,1039.5049
49.03325, -19.6133,1068.92485
58.8399, 9.80665,1078.7315
39.2266, 39.2266,1039.5049
29.41995, 49.03325,1000.2783
19.6133, 49.03325,931.63175
29.41995, 29.41995,882.5985
29.41995, -9.80665,912.01845
39.2266, -49.03325,951.24505
19.6133, -98.0665,951.24505
29.41995, -49.03325,961.0517
0.0, -78.4532,951.24505
0.0, -68.64655,970.85835
-9.80665, -58.8399,941.4384
-9.80665, -58.8399,951.24505
-9.80665, -58.8399,970.85835
0.0, -58.8399,1000.2783
0.0, -78.4532,1000.2783
0.0, -107.87315,961.0517
0.0, -147.09975,931.63175
-19.6133, -176.5197,902.2118
-29.41995, -166.71305,902.2118
-49.03325, -166.71305,912.01845
-58.8399, -196.133,941.4384
-39.2266, -225.55295,990.47165
-29.41995, -235.3596,1059.1182
-39.2266, -186.32635,1108.15145
-49.03325, -147.09975,1049.31155
-49.03325, -156.9064,1000.2783
-58.8399, -176.5197,951.24505
-68.64655, -196.133,921.8251
-78.4532, -166.71305,921.8251
-68.64655, -147.09975,921.8251
-68.64655, -117.6798,921.8251
-78.4532, -98.0665,862.9852
-88.25985, -88.25985,813.95195
-98.0665, -78.4532,794.33865
-98.0665, -68.64655,804.1453
-88.25985, -68.64655,813.95195
-88.25985, -58.8399,813.95195
-78.4532, -49.03325,862.9852
-49.03325, -19.6133,921.8251
-29.41995, -9.80665,951.24505
-9.80665, 29.41995,980.665
-9.80665, 49.03325,970.85835
0.0, 39.2266,912.01845
0.0, 9.80665,872.79185
0.0, 0.0,823.7586
9.80665, -29.41995,784.532
0.0, -29.41995,784.532
9.80665, 0.0,804.1453
0.0, 19.6133,862.9852
39.2266, 9.80665,921.8251
19.6133, 0.0,1029.69825
29.41995, 0.0,1049.31155
9.80665, 19.6133,1127.76475
0.0, 39.2266,1176.798
-19.6133, 58.8399,1166.99135
-29.41995, 88.25985,1157.1847
-49.03325, 127.48645,1176.798
-68.64655, 166.71305,1225.83125
