-5.1975245, 6.7665885,-3.726527
-5.9820565, 6.5704555,-3.6284605
-5.5897905, 6.7665885,-3.530394
-5.687857, 6.7665885,-3.6284605
-5.687857, 6.7665885,-3.530394
-5.5897905, 6.668522,-3.530394
-5.5897905, 6.668522,-3.4323275
-5.7859235, 6.7665885,-3.726527
-5.9820565, 6.5704555,-3.6284605
-6.276256, 6.7665885,-3.726527
-5.687857, 5.88399,-3.2361945
-6.080123, 6.472389,-3.4323275
-5.88399, 5.3936575,-2.2555295
-5.5897905, 6.3743225,-2.745862
-6.1781895, 6.668522,-2.745862
-6.3743225, 6.9627215,-3.334261
-6.3743225, 7.453054,-3.6284605
-6.3743225, 7.649187,-3.6284605
-6.080123, 7.453054,-3.530394
-5.7859235, 7.1588545,-3.4323275
-5.687857, 7.060788,-3.4323275
-5.687857, 6.864655,-3.4323275
-5.687857, 6.5704555,-3.334261
-5.687857, 6.3743225,-3.334261
-5.7859235, 6.1781895,-3.334261
-5.88399, 6.080123,-3.334261
-5.7859235, 6.276256,-3.4323275
-5.687857, 6.3743225,-3.4323275
-5.687857, 6.276256,-3.334261
-5.5897905, 6.276256,-3.2361945
-5.687857, 6.276256,-3.138128
-5.88399, 6.1781895,-3.138128
-5.9820565, 6.472389,-3.0400615
-5.5897905, 7.1588545,-3.138128
-5.491724, 7.7472535,-3.2361945
-5.5897905, 7.84532,-3.138128
-5.7859235, 7.453054,-3.0400615
-5.88399, 7.1588545,-2.941995
-5.9820565, 6.9627215,-2.8439285
-6.080123, 6.864655,-2.745862
-5.9820565, 6.668522,-2.353596
-5.687857, 6.5704555,-2.2555295
-5.5897905, 6.080123,-2.2555295
-5.3936575, 5.7859235,-2.941995
-4.903325, 5.3936575,-3.4323275
-2.8439285, 7.5511205,-19.6133
-4.4129925, 9.80665,-2.745862
-3.726527, 7.9433865,1.96133
-4.0207265, 5.687857,-4.511059
-3.4323275, 6.7665885,-4.511059
-3.6284605, 8.041453,-3.726527
-2.745862, 8.7279185,-5.5897905
-2.549729, 8.237586,-5.0013915
-4.4129925, 7.7472535,-3.8245935
-5.7859235, 7.3549875,-3.0400615
-5.491724, 7.5511205,-3.4323275
-5.099458, 7.1588545,-5.295591
-3.8245935, 7.7472535,-6.080123
-1.6671305, 8.237586,-5.3936575
0.2941995, 8.237586,-4.511059
1.2748645, 6.864655,-4.0207265
0.196133, 5.7859235,-3.92266
-0.4903325, 5.3936575,-4.511059
-1.8632635, 4.8052585,-5.3936575
-1.6671305, 4.8052585,-5.3936575
-0.588399, 5.5897905,-5.5897905
-0.588399, 5.687857,-4.707192
-1.569064, 5.295591,-3.8245935
-1.8632635, 4.8052585,-3.334261
-1.765197, 4.118793,-3.334261
-1.4709975, 2.8439285,-2.549729
-0.784532, 1.96133,-1.569064
1.569064, 3.2361945,-2.353596
3.138128, 4.6091255,-4.118793
3.138128, 4.6091255,-5.7859235
7.453054, -0.8825985,-5.687857
-2.2555295, 5.9820565,-5.7859235
2.549729, 4.118793,-3.8245935
1.96133, 2.8439285,-2.157463
1.765197, 2.2555295,-0.0980665
1.4709975, 4.118793,0.0
0.784532, 4.0207265,0.8825985
1.6671305, 2.6477955,1.96133
4.511059, 3.4323275,0.8825985
8.041453, 4.6091255,-3.2361945
7.84532, 3.6284605,-3.8245935
4.707192, 1.8632635,-2.4516625
0.196133, 1.765197,-1.569064
-1.8632635, 0.6864655,-1.176798
-1.2748645, 0.0980665,-1.0787315
-0.392266, 0.196133,-0.980665
-0.392266, 0.196133,-0.8825985
9.414384, 5.0013915,-19.6133
-19.6133, 3.138128,-19.6133
-16.082906, 7.3549875,-19.6133
10.983448, 6.276256,-9.1201845
8.433719, 4.707192,-7.9433865
1.96133, 3.138128,-7.256921
-1.0787315, 3.6284605,-8.433719
-1.2748645, 4.903325,-9.610517
-0.8825985, 3.726527,-11.179581
-0.2941995, 2.353596,-11.571847
0.4903325, 2.353596,-11.179581
0.588399, 2.353596,-10.198916
-0.392266, 1.96133,-9.5124505
-0.392266, 1.6671305,-8.433719
0.196133, 1.765197,-8.1395195
1.0787315, 1.765197,-8.1395195
1.4709975, 1.765197,-7.7472535
2.157463, 1.765197,-7.649187
2.4516625, 1.8632635,-8.1395195
3.4323275, 3.0400615,-9.9047165
4.314926, 0.4903325,-9.414384
4.4129925, 1.0787315,-9.414384
4.511059, 1.176798,-10.002783
4.8052585, 0.8825985,-10.8853815
5.0013915, 0.4903325,-12.160246
5.099458, 0.0,-13.0428445
5.295591, -0.4903325,-13.0428445
5.099458, -0.4903325,-13.0428445
4.707192, -0.588399,-13.533177
4.118793, -0.6864655,-14.0235095
4.4129925, -1.372931,-16.867438
4.707192, -1.6671305,-18.240369
3.530394, -1.569064,-19.221034
2.157463, -0.6864655,-18.5345685
1.96133, -0.6864655,-17.9461695
-0.392266, -4.8052585,-19.6133
-6.3743225, -2.353596,-16.475172
7.256921, 3.2361945,-19.6133
5.7859235, -0.8825985,-19.6133
0.980665, -2.353596,-19.6133
-0.2941995, 0.196133,-19.6133
1.96133, 0.392266,-19.6133
3.0400615, -0.2941995,-19.6133
0.980665, 0.196133,-19.6133
1.2748645, -0.196133,-19.6133
2.549729, 1.176798,-19.1229675
0.196133, 2.745862,-19.024901
-1.0787315, 4.4129925,-18.240369
-2.4516625, 7.1588545,-15.69064
-1.0787315, 5.099458,-14.513842
-1.2748645, 3.138128,-14.8080415
-1.0787315, 3.138128,-15.5925735
0.0980665, 2.941995,-15.886773
1.176798, 2.157463,-14.709975
1.6671305, 1.372931,-13.925443
1.8632635, 1.0787315,-13.337044
1.569064, 1.176798,-13.2389775
1.2748645, 0.588399,-14.6119085
0.0980665, 1.4709975,-14.709975
0.196133, 1.2748645,-12.748645
0.0, 0.588399,-10.395049
0.0, -0.0980665,-9.610517
0.0, -0.4903325,-10.6892485
-0.0980665, -0.4903325,-11.8660465
-4.511059, -0.4903325,-12.944778
-2.157463, -1.569064,-11.179581
-2.941995, -2.2555295,-9.414384
0.2941995, -2.2555295,-6.7665885
-0.784532, -1.372931,-5.295591
-0.588399, -1.6671305,-6.9627215
-3.0400615, -2.941995,-9.1201845
-3.6284605, -2.745862,-9.3163175
-1.96133, -2.6477955,-7.7472535
-1.96133, -3.2361945,-6.9627215
-1.8632635, -3.4323275,-8.041453
-1.4709975, -4.2168595,-8.9240515
-1.8632635, -3.8245935,-8.629852
-1.6671305, -3.0400615,-8.237586
-1.0787315, -3.530394,-8.5317855
-1.2748645, -4.0207265,-8.5317855
-0.6864655, -3.334261,-8.5317855
-0.6864655, -3.0400615,-8.7279185
-0.588399, -2.0593965,-9.3163175
-1.372931, -1.372931,-7.9433865
-0.784532, 0.0,-9.218251
-0.4903325, 0.0980665,-9.3163175
-1.96133, -0.588399,-10.983448
-2.745862, 0.0980665,-11.179581
-2.2555295, -0.784532,-10.198916
-2.549729, 3.334261,-10.4931155
-8.041453, 2.353596,-15.9848395
-0.6864655, -4.0207265,-7.3549875
1.176798, -1.2748645,-6.5704555
-3.0400615, -0.4903325,-8.433719
-4.4129925, -2.2555295,-13.8273765
-3.530394, -2.2555295,-10.395049
-3.138128, -2.941995,-8.825985
-2.8439285, -2.941995,-8.041453
-3.530394, -2.745862,-8.7279185
-5.295591, -5.5897905,-11.375714
-5.099458, -4.0207265,-16.3771055
-5.7859235, -2.0593965,-18.436502
-2.941995, -3.726527,-16.671305
-3.530394, -4.8052585,-10.198916
-5.1975245, -4.8052585,-9.80665
-1.176798, -4.0207265,-8.5317855
-1.8632635, -3.8245935,-8.7279185
-4.314926, -4.8052585,-13.140911
-3.92266, -2.549729,-11.179581
-3.530394, -2.745862,-10.591182
-4.118793, -4.4129925,-8.7279185
-5.5897905, -4.0207265,-8.3356525
-3.2361945, -3.4323275,-14.906108
-8.7279185, -4.118793,-9.7085835
-5.687857, -5.5897905,-7.649187
-3.0400615, -4.118793,-4.511059
-4.4129925, -4.314926,-9.022118
-5.1975245, -5.491724,-7.84532
-5.3936575, -4.8052585,-8.9240515
-8.825985, -6.5704555,-10.4931155
-8.433719, -6.080123,-9.1201845
-8.433719, -6.864655,-8.5317855
-7.84532, -6.080123,-7.84532
-8.237586, -5.3936575,-7.453054
-8.825985, -5.3936575,-7.256921
-9.9047165, -5.687857,-7.060788
-10.198916, -4.903325,-6.668522
-9.3163175, -4.4129925,-7.453054
-8.9240515, -6.1781895,-5.9820565
-8.3356525, -5.0013915,-4.903325
-8.7279185, -6.3743225,-8.5317855
-12.160246, -8.5317855,-8.9240515
-13.8273765, -6.668522,-4.6091255
-13.533177, -7.3549875,-1.8632635
-13.337044, -7.649187,-3.8245935
-14.513842, -8.7279185,-7.060788
-14.8080415, -7.5511205,-7.3549875
-12.748645, -9.1201845,-8.5317855
-13.0428445, -7.649187,-1.0787315
-18.240369, -6.3743225,-1.4709975
-10.395049, -8.5317855,-1.6671305
-9.7085835, -7.060788,-1.569064
-10.198916, -6.080123,-0.6864655
-10.1008495, -5.7859235,-0.392266
-9.80665, -5.295591,-1.176798
-9.610517, -5.0013915,-1.0787315
-9.5124505, -5.0013915,-1.0787315
-9.414384, -5.295591,-1.372931
-9.3163175, -5.5897905,-1.4709975
-9.022118, -5.295591,-1.96133
-8.9240515, -5.1975245,-3.138128
-8.9240515, -5.295591,-3.138128
-8.825985, -5.295591,-2.745862
-8.3356525, -5.295591,-2.8439285
-8.041453, -5.099458,-2.6477955
-7.84532, -5.295591,-2.353596
-7.256921, -5.5897905,-2.157463
-6.9627215, -5.491724,-1.8632635
-6.7665885, -5.1975245,-1.6671305
-6.276256, -4.8052585,-1.4709975
-5.88399, -4.6091255,-1.8632635
-5.491724, -4.4129925,-1.569064
-5.295591, -4.2168595,-1.372931
-4.903325, -4.118793,-1.2748645
-4.511059, -4.118793,-1.0787315
-4.314926, -4.4129925,-1.0787315
-4.511059, -5.099458,-1.0787315
-4.511059, -4.903325,-1.372931
-4.707192, -4.4129925,-1.372931
-4.8052585, -4.4129925,-1.8632635
-4.511059, -4.707192,-1.569064
-3.334261, -4.8052585,-1.2748645
-3.0400615, -4.707192,-0.980665
-3.138128, -4.511059,-0.6864655
-3.2361945, -4.6091255,-0.8825985
-3.530394, -4.707192,-1.176798
-3.726527, -4.707192,-1.4709975
-3.8245935, -4.8052585,-1.569064
-3.92266, -5.099458,-1.6671305
-4.903325, -5.5897905,-2.2555295
-5.687857, -5.88399,-2.4516625
-6.3743225, -5.88399,-2.549729
-6.864655, -6.276256,-2.745862
-7.3549875, -5.687857,-2.745862
-7.7472535, -5.687857,-2.549729
-8.041453, -5.88399,-2.941995
-8.7279185, -6.276256,-3.138128
-9.5124505, -6.472389,-3.138128
-10.2969825, -6.668522,-3.138128
-10.8853815, -6.7665885,-3.0400615
-11.2776475, -7.060788,-3.0400615
-11.8660465, -7.3549875,-3.138128
-13.140911, -7.9433865,-3.6284605
-15.3964405, -8.825985,-5.099458
-16.5732385, -9.3163175,-4.8052585
-16.9655045, -9.9047165,-4.0207265
-17.7500365, -10.395049,-4.6091255
-18.632635, -10.591182,-4.903325
-19.3191005, -10.591182,-4.511059
-19.6133, -10.591182,-4.6091255
-19.6133, -10.4931155,-5.0013915
-19.6133, -10.002783,-5.0013915
-19.6133, -9.218251,-5.0013915
-19.6133, -8.1395195,-5.0013915
-19.6133, -7.256921,-4.903325
-19.417167, -6.080123,-4.511059
-17.65197, -4.707192,-3.8245935
-16.082906, -3.4323275,-3.6284605
-14.8080415, -2.353596,-3.92266
-13.337044, -1.6671305,-4.2168595
-12.6505785, -1.372931,-4.2168595
-11.6699135, -0.980665,-4.118793
-10.8853815, -0.8825985,-4.2168595
-10.198916, -0.980665,-4.511059
-9.9047165, -1.0787315,-4.903325
-10.002783, -1.372931,-5.5897905
-9.80665, -1.372931,-5.295591
-9.3163175, -1.176798,-5.0013915
-9.022118, -1.4709975,-5.295591
-8.9240515, -1.765197,-5.1975245
-8.7279185, -2.157463,-4.903325
-8.5317855, -3.530394,-5.3936575
-9.218251, -1.6671305,-4.118793
-8.3356525, -2.353596,-4.118793
-8.825985, -3.138128,-4.4129925
-9.9047165, -3.6284605,-4.0207265
-10.198916, -3.334261,-4.0207265
-9.9047165, -2.549729,-2.6477955
-10.2969825, -3.334261,-1.6671305
-9.414384, -3.4323275,-1.569064
-9.3163175, -3.726527,-0.392266
-8.9240515, -2.941995,-1.372931
-9.1201845, -3.92266,-0.392266
-8.825985, -3.92266,-0.0980665
-8.825985, -4.118793,-0.2941995
-9.022118, -4.511059,-0.392266
-8.825985, -4.8052585,-0.4903325
-8.237586, -4.707192,-0.2941995
-7.9433865, -4.8052585,-0.0980665
-7.649187, -4.903325,-0.0980665
-7.453054, -5.099458,-0.2941995
-7.3549875, -5.099458,-0.4903325
-7.7472535, -5.5897905,-0.6864655
-7.84532, -5.9820565,-1.0787315
-7.5511205, -6.1781895,-0.4903325
-6.7665885, -6.080123,0.0
-6.080123, -6.080123,0.0
-5.099458, -5.88399,0.0
-4.511059, -5.9820565,0.2941995
-4.511059, -6.472389,0.196133
-4.314926, -6.864655,0.0
-4.707192, -6.7665885,-0.0980665
-4.707192, -6.1781895,-0.6864655
-4.8052585, -6.9627215,-0.784532
-5.0013915, -7.453054,-1.0787315
-5.1975245, -6.668522,-0.784532
-5.295591, -5.9820565,-0.980665
-6.080123, -5.7859235,-1.6671305
-6.080123, -5.7859235,-1.569064
-5.9820565, -5.5897905,-1.176798
-6.080123, -5.491724,-1.0787315
-6.276256, -5.687857,-1.372931
-6.276256, -5.88399,-1.6671305
-6.7665885, -6.1781895,-2.0593965
-7.060788, -6.3743225,-2.4516625
-7.256921, -6.276256,-2.4516625
-7.256921, -6.1781895,-2.745862
-7.3549875, -6.3743225,-3.138128
-7.5511205, -6.3743225,-3.6284605
-7.7472535, -6.3743225,-3.92266
-8.1395195, -6.668522,-4.2168595
-8.433719, -6.668522,-4.511059
-8.629852, -6.472389,-4.0207265
-7.84532, -6.5704555,-5.1975245
-7.649187, -5.9820565,-4.511059
-8.1395195, -4.314926,-5.295591
-8.1395195, -4.0207265,-5.099458
-7.453054, -4.2168595,-5.5897905
-5.3936575, -5.0013915,-5.9820565
-8.041453, -3.8245935,-5.687857
-8.825985, -3.726527,-5.7859235
-8.237586, -3.6284605,-5.099458
-8.9240515, -4.2168595,-4.2168595
-9.7085835, -5.88399,-4.511059
-10.6892485, -6.3743225,-4.903325
-11.179581, -6.472389,-4.707192
-11.0815145, -6.5704555,-4.4129925
-10.787315, -6.9627215,-4.0207265
-11.179581, -7.453054,-4.118793
-11.6699135, -7.649187,-4.4129925
-11.8660465, -7.5511205,-4.314926
-11.8660465, -7.3549875,-4.4129925
-11.4737805, -6.864655,-4.314926
-11.179581, -6.3743225,-4.2168595
-10.8853815, -5.687857,-4.2168595
-10.395049, -4.903325,-4.2168595
-9.9047165, -4.118793,-4.4129925
-9.5124505, -3.6284605,-4.4129925
-9.218251, -3.334261,-4.2168595
-9.1201845, -3.138128,-4.314926
-9.1201845, -3.0400615,-4.511059
-9.218251, -3.0400615,-4.511059
-9.3163175, -3.334261,-4.4129925
-9.610517, -3.530394,-4.314926
-9.80665, -3.8245935,-4.4129925
-10.198916, -4.2168595,-4.314926
-10.395049, -4.4129925,-4.118793
-10.591182, -4.4129925,-3.92266
