 -3,  4, 109
 -2,  -2, 116
 4,  -7, 99
 2,  6, 98
 0,  2, 100
 2,  -1, 100
 1,  0, 102
 2,  -5, 102
 1,  -12, 102
 3,  -9, 105
 2,  -15, 103
 2,  -16, 98
 1,  -8, 102
 1,  -9, 102
 3,  -8, 103
 1,  -13, 98
 3,  -13, 98
 3,  -9, 98
 4,  -5, 100
 5,  -7, 100
 5,  -9, 99
 4,  -9, 104
 7,  -9, 102
 4,  -13, 99
 8,  -7, 102
 7,  -6, 98
 8,  -7, 96
 8,  -8, 97
 7,  -7, 95
 6,  -7, 96
 8,  -6, 101
 10,  -6, 106
 11,  -2, 111
 11,  1, 114
 12,  -1, 115
 13,  -3, 115
 13,  -3, 109
 11,  -5, 105
 8,  -6, 98
 9,  -3, 97
 9,  0, 101
 9,  0, 96
 7,  5, 100
 9,  2, 99
 9,  -1, 92
 9,  2, 94
 11,  -3, 94
 12,  -2, 93
 12,  0, 94
 13,  1, 99
 17,  -7, 95
 13,  0, 105
 15,  -3, 98
 15,  -6, 97
 15,  0, 100
 12,  0, 101
 15,  1, 101
 17,  -3, 100
 16,  -3, 98
 14,  -1, 93
 14,  -3, 92
 14,  -3, 91
 13,  -3, 91
 14,  -6, 94
 15,  -6, 96
 16,  -6, 99
 14,  -7, 100
 14,  -3, 98
 14,  -1, 100
 13,  1, 100
 14,  4, 104
 13,  1, 101
 12,  1, 96
 13,  -1, 93
 12,  -8, 90
 12,  -10, 92
 11,  -8, 93
 9,  -4, 101
 9,  -2, 104
 6,  -2, 106
 5,  -2, 109
 6,  1, 110
 4,  4, 106
 3,  5, 102
 2,  5, 95
 3,  3, 90
 3,  -1, 93
 4,  -5, 97
 2,  -10, 97
 3,  -5, 98
 0,  -8, 97
 0,  -7, 99
 -1,  -6, 96
 -1,  -6, 97
 -1,  -6, 99
 0,  -6, 102
 0,  -8, 102
 0,  -11, 98
 0,  -15, 95
 -2,  -18, 92
 -3,  -17, 92
 -5,  -17, 93
 -6,  -20, 96
 -4,  -23, 101
 -3,  -24, 108
 -4,  -19, 113
 -5,  -15, 107
 -5,  -16, 102
 -6,  -18, 97
 -7,  -20, 94
 -8,  -17, 94
 -7,  -15, 94
 -7,  -12, 94
 -8,  -10, 88
 -9,  -9, 83
 -10,  -8, 81
 -10,  -7, 82
 -9,  -7, 83
 -9,  -6, 83
 -8,  -5, 88
 -5,  -2, 94
 -3,  -1, 97
 -1,  3, 100
 -1,  5, 99
 0,  4, 93
 0,  1, 89
 0,  0, 84
 1,  -3, 80
 0,  -3, 80
 1,  0, 82
 0,  2, 88
 4,  1, 94
 2,  0, 105
 3,  0, 107
 1,  2, 115
 0,  4, 120
 -2,  6, 119
 -3,  9, 118
 -5,  13, 120
 -7,  17, 125
 -8,  17, 121
 -9,  19, 109
 -11,  17, 103
 -15,  20, 103
 -14,  22, 103
 -16,  21, 100
 -15,  22, 97
 -15,  21, 97
 -14,  19, 95
 -13,  18, 97
 -12,  19, 95
 -9,  21, 96
 -7,  21, 93
 -13,  22, 89
 -7,  22, 87
 -5,  21, 86
 -5,  21, 81
 -5,  18, 75
 -2,  14, 76
 1,  16, 79
 0,  16, 84
 2,  17, 92
 4,  17, 98
 3,  15, 98
 2,  16, 93
 2,  18, 93
 1,  18, 94
 1,  21, 95
 0,  23, 98
 0,  25, 94
 -2,  26, 93
 -2,  27, 93
 -2,  29, 91
 -4,  31, 90
 -3,  30, 94
 -2,  30, 93
 -2,  30, 94
 -1,  30, 94
